detail	Armor made by gluing scaly boards together. Light and easy to move in.

name	シルバースケイル・上
displayName	Silver Scale (U)
rank	19
price	22800
type	scale
part	chest
img	scale_silver
sdw_bust	scale
sdw_bust_b	scale_sb
sdw_waist	scale
job	戦鍛海バ曲君
weight	15
defense	24
resist	眠り
detail	Silver scaly armor with high defensive performance.

name	シルバースケイル・下
displayName	Silver Scale (L)
rank	19
price	22600
type	hipscale
part	waist
img	hipscale_silver
sdw_hip	scale
sdw_hip_b	scale_sb
sdw_leg	scale
sdw_leg_b	scale_sb
job	戦鍛海バ曲君
weight	14
defense	22
resist	眠り
detail	Silver scaly armor with high defensive performance.

name	ドラゴンの鎧・上
displayName	Dragon Armor (U)
rank	41
price	329000
type	scale
part	chest
img	scale_dragon
sdw_bust	scale
sdw_bust_b	scale_sb
sdw_waist	scale
job	戦鍛海バ曲君
weight	16
defense	45
resist	火
detail	Armor with the blessing of fire, made of dragon scales glued together.

name	ドラゴンの鎧・下
displayName	Dragon Armor (L)
rank	41
price	316800
type	hipscale
part	waist
img	hipscale_dragon
sdw_hip	scale
sdw_hip_b	scale_sb
sdw_leg	scale
sdw_leg_b	scale_sb
job	戦鍛海バ曲君
weight	14
defense	43
resist	火
detail	Armor with the blessing of fire, made of dragon scales glued together.

name	プレートメイル・上
displayName	Plate Mail (U)
rank	13
price	4800
type	plate
part	chest
img	plate_steel
sdw_bust	none
sdw_bust_b	bustplate_sb
sdw_waist	bustplate
sdw_hip	bustplate
job	戦バ君
weight	20
defense	16
detail	Steel sheet metal armor. Heavy but defensive.

name	プレートメイル・下
displayName	Plate Mail (L)
rank	13
price	4500
type	hipplate
part	waist
img	hipplate_steel
sdw_hip	hipplate
sdw_hip_b	hipplate_sb
sdw_leg	hipplate
sdw_leg_b	hipplate_sb
job	戦バ君
weight	18
defense	15
detail	Steel sheet metal armor. Heavy but defensive.

name	聖騎士の鎧・上
displayName	Holy Knight Armor (U)
rank	28
price	74200
type	plate
part	chest
img	plate_silver
sdw_bust	none
sdw_bust_b	bustplate_sb
sdw_waist	bustplate
sdw_hip	bustplate
job	戦バ君
weight	22
defense	30
detail	Luxurious silver armor worn by knights of high rank, with perfect performance.

name	聖騎士の鎧・下
displayName	Holy Knight Armor (L)
rank	28
price	74600
type	hipplate
part	waist
img	hipplate_silver
sdw_hip	hipplate
sdw_hip_b	hipplate_sb
sdw_leg	hipplate
sdw_leg_b	hipplate_sb
job	戦バ君
weight	23
defense	28
detail	Luxurious silver armor worn by knights of high rank, with perfect performance.

name	英雄の鎧・上
displayName	Hero's Armor (U)
rank	46
price	498000
type	plate
part	chest
img	plate_black
sdw_bust	none
sdw_bust_b	bustplate_sb
sdw_waist	bustplate
sdw_hip	bustplate
job	戦バ君
weight	25
defense	53
detail	Supposedly the same type of armor worn by the hero who saved the country. Outstanding defensive strength.

name	英雄の鎧・下
displayName	Hero's Armor (L)
rank	46
price	496000
type	hipplate
part	waist
img	hipplate_black
sdw_hip	hipplate
sdw_hip_b	hipplate_sb
sdw_leg	hipplate
sdw_leg_b	hipplate_sb
job	戦バ君
weight	25
defense	51
detail	Supposedly the same type of armor worn by the hero who saved the country. Outstanding defensive strength.

name	ライトアーマー・上
displayName	Light Armor (U)
rank	25
price	52000
type	braarmor
part	chest
exclude	bust
img	braarmor_blue
sdw_bust	none
sex	女
job	戦鍛海バ曲君
weight	15
defense	26
sexy	30
nakedByBreak	true
detail	High-performance armor favored by female desert warriors. Contrary to its appearance, it boasts high defensive power.

name	ライトアーマー・下
displayName	Light Armor (L)
rank	25
price	48000
type	pantsarmor
part	waist
exclude	hip
img	pantsarmor_blue
sdw_hip	none
sex	女
job	戦鍛海バ曲君
weight	12
defense	24
sexy	20
detail	Armor worn by a legendary female knight, with high defensive strength despite its appearance.

name	女傑の鎧・上
displayName	Heroine's Armor (U)
rank	35
price	175000
type	braarmor
part	chest
exclude	bust
img	braarmor_red
sdw_bust	none
sex	女
job	戦鍛海バ曲君
weight	10
defense	40
power	3
sexy	40
nakedByBreak	true
detail	The armor used by a female general who was famous for her courage and daring. Extremely high performance.

name	女傑の鎧・下
displayName	Heroine's Armor (L)
rank	35
price	175000
type	pantsarmor
part	waist
exclude	hip
img	pantsarmor_red
sdw_hip	none
sex	女
job	戦鍛海バ曲君
weight	8
defense	38
power	2
sexy	30
detail	The armor used by a female general who was famous for her courage and daring. Extremely high performance.

name	背徳の鎧・上
displayName	Immoral Armor (U)
rank	72
price	5020000
type	braarmor
part	chest
exclude	bust
img	braarmor_black
sdw_bust	none
sex	女
job	戦鍛海バ曲君
weight	10
defense	50
sexy	150
nakedByBreak	true
cursed	true
skill	呪・興奮度上昇
detail	Cursed armor of a female warrior captivated by lust. Pinches the nipples when worn.

name	背徳の鎧・下
displayName	Immoral Armor (L)
rank	72
price	4896000
type	pantsarmor
part	waist
exclude	hip
img	pantsarmor_black
sdw_hip	none
sex	女
job	戦鍛海バ曲君
weight	8
defense	48
sexy	200
cursed	true
skill	呪・興奮度急上昇
detail	Cursed armor of a female warrior captivated by lust. Has a wooden rod in the center.

name	試作品の鎧
displayName	Prototype Armor
rank	1
type	braarmor
halfState	false
part	chest
exclude	waist,bust,hip
img	braarmor_gray
sdw_bust	none
sdw_hip	none
sex	女
job	バ
weight	18
defense	99
sexy	30
event	true
detail	Prototype armor made by the town blacksmith. Test in actual combat and report back.

name	試作品の鎧２
displayName	Prototype Armor 2
rank	1
type	braarmor
halfState	false
part	chest
exclude	waist,bust,hip
img	braarmor_gray
sdw_bust	none
sdw_hip	none
sex	女
job	バ
weight	18
defense	10
sexy	30
strong	0
event	true
detail	Prototype armor made by the town blacksmith after feedback from last time. Test in actual combat and report back.

name	試作品の鎧３・上
displayName	Prototype Armor 3 (U)
rank	1
type	braarmor
part	chest
exclude	bust
img	braarmor_gold
sdw_bust	none
sex	女
job	バ
weight	10
defense	62
sexy	30
nakedByBreak	true
block	邪
skill	呪・体力回復
strong	100
event	true
detail	Prototype armor made by the town blacksmith after further feedback. Test in actual combat and report back.

name	試作品の鎧３・下
displayName	Prototype Armor 3 (L)
rank	1
type	pantsarmor
part	waist
exclude	hip
img	pantsarmor_gold
sdw_hip	none
sex	女
job	バ
weight	8
defense	60
sexy	20
block	邪
skill	呪・体力回復
strong	100
event	true
detail	Prototype armor made by the town blacksmith after further feedback. Test in actual combat and report back.

name	戦女神の鎧・上
displayName	War Goddess Armor (U)
rank	53
price	1640000
type	braarmor
part	chest
exclude	bust
img	braarmor_gold
sdw_bust	none
sex	女
job	バ
weight	10
defense	62
power	5
sexy	30
nakedByBreak	true
block	邪
skill	呪・体力回復
special	ＳＰＨＰ回復
detail	The strongest bikini armor with abilities apparently comparable to the goddess of war.

name	戦女神の鎧・下
displayName	War Goddess Armor (L)
rank	53
price	1560000
type	pantsarmor
part	waist
exclude	hip
img	pantsarmor_gold
sdw_hip	none
sex	女
job	バ
weight	8
defense	60
power	4
sexy	20
block	邪
skill	呪・体力回復
special	ＳＰＭＰ回復
detail	The strongest bikini armor with abilities apparently comparable to the goddess of war.

name	アマゾネスの鎧・上
displayName	Amazon Armor (U)
rank	31
price	87500
type	braarmor
halfState	false
part	chest
exclude	bust
img	braarmor_spiral
sdw_bust	none
sex	女
job	戦盗鍛狩吟海ドバ曲君ア
weight	10
defense	34
sexy	60
detail	Armor worn by the legendary Amazons. Exposing, but highly protective.

name	アマゾネスの鎧・下
displayName	Amazon Armor (L)
rank	31
price	88000
type	pantsarmor
halfState	false
part	waist
exclude	hip
img	pantsarmor_spiral
sdw_hip	none
sex	女
job	戦盗鍛狩吟海ドバ曲君ア
weight	10
defense	33
sexy	60
detail	Armor worn by the legendary Amazons. Exposing, but highly protective.

name	奴隷の鎧・上
displayName	Slave Armor (U)
rank	56
price	12000
type	braarmor
halfState	false
part	chest
exclude	bust
img	braarmor_hole
sdw_bust	none
sex	女
job	戦盗鍛狩吟海ドバ曲君ア
weight	5
defense	12
sexy	80
cursed	true
skill	呪・興奮度上昇
detail	This shameful armor worn by female slave warriors is cursed.

name	奴隷の鎧・下
displayName	Slave Armor (L)
rank	56
price	12000
type	pantsarmor
halfState	false
part	waist
exclude	hip
img	pantsarmor_hole
sdw_hip	none
sex	女
job	戦盗鍛狩吟海ドバ曲君ア
weight	5
defense	11
sexy	80
cursed	true
skill	呪・興奮度上昇
detail	This shameful armor worn by female slave warriors is cursed.

name	踊り子の服・上
displayName	Dancer Garb (U)
rank	15
price	8800
type	bra
part	chest
exclude	bust
img	bra_dancer
sdw_bust	none
sound	tear
sex	女
weight	4
defense	8
sexy	50
nakedByBreak	true
block	魅了
detail	Clothes that dancers love to wear, which are cute and easy to move in.

name	踊り子の服・下
displayName	Dancer Garb (L)
rank	15
price	9600
type	pants
part	waist
exclude	hip,leg
img	pants_dancer
sdw_hip	none
sdw_leg	none
sound	tear
sex	女
weight	5
defense	12
sexy	50
block	魅了
detail	Clothes that dancers love to wear, which are cute and easy to move in.

name	青いビキニ・上
displayName	Blue Bikini (U)
rank	12
price	3000
type	bra
part	chest
halfState	false
exclude	bust
img	bra_blue
sdw_bust	none
sound	tear
sex	女
weight	2
defense	3
speed	2
sexy	30
resist	冷
detail	Standard blue bikini

name	青いビキニ・下
displayName	Blue Bikini (L)
rank	12
price	3200
type	panties
halfState	false
part	waist
exclude	hip
img	panties_blue
sdw_hip	none
sound	tear
sex	女
weight	2
defense	3
speed	2
sexy	40
softCrotch	true
resist	冷
detail	Standard blue bikini

name	魔女のビキニ・上
displayName	Witch's Bikini (U)
rank	26
price	64000
type	bra
part	chest
halfState	false
exclude	bust
img	bra_magenta
sdw_bust	none
sound	tear
sex	女
job	魔錬召ソ
weight	2
defense	5
speed	2
sexy	30
skill	無効化
block	石化
detail	A cute bikini worn by witches. Mysterious power resides in it.

name	魔女のビキニ・下
displayName	Witch's Bikini (L)
rank	26
price	68000
type	panties
halfState	false
part	waist
exclude	hip
img	panties_magenta
sdw_hip	none
sound	tear
sex	女
job	魔錬召ソ
weight	2
defense	5
speed	2
sexy	40
softCrotch	true
skill	無効化
block	石化
detail	A cute bikini worn by witches. Mysterious power resides in it.

name	安物のビキニ・上
displayName	Cheap Bikini (U)
rank	45
price	300
type	bra
part	chest
halfState	false
exclude	bust
img	bra_sheer
sdw_bust	none
sound	tear
sex	女
weight	1
defense	3
speed	5
sexy	60
cursed	true
detail	A cheap bikini made of poor quality cloth. The only advantage is that it is light.

name	安物のビキニ・下
displayName	Cheap Bikini (L)
rank	45
price	320
type	panties
halfState	false
part	waist
exclude	hip
img	panties_sheer
sdw_hip	none
sound	tear
sex	女
weight	1
defense	3
speed	5
sexy	70
softCrotch	true
cursed	true
detail	A cheap bikini made of poor quality cloth. The only advantage is that it is light.

name	革のビキニ・上
displayName	Leather Bikini (U)
rank	17
price	15800
type	bra
part	chest
halfState	false
exclude	bust
img	bra_pad
sdw_bust	none
sound	tearleather
sex	女
weight	4
defense	8
sexy	30
detail	A durable bikini made of leather. Provides some protection.

name	革のビキニ・下
displayName	Leather Bikini (L)
rank	17
price	15200
type	panties
halfState	false
part	waist
exclude	hip
img	panties_pad
sdw_hip	none
sound	tearleather
sex	女
weight	4
defense	8
sexy	40
detail	A durable bikini made of leather. Provides some protection.

name	人魚のブラ
displayName	Mermaid Bra
rank	15
price	12000
type	shell
halfState	false
part	chest
exclude	bust
img	bra_shell
sdw_bust	none
sound	tearleather
sex	女
weight	5
defense	5
sexy	60
skill	潜水
detail	Scallop shell bra. Allows breathing underwater.

name	人魚のパンツ
displayName	Mermaid Panties
rank	15
price	12500
type	shell
halfState	false
part	waist
exclude	hip
img	panties_shell
sdw_hip	none
sound	tearleather
sex	女
weight	5
defense	5
sexy	80
skill	潜水
detail	Scallop shell panties. Allows breathing underwater.

name	クラムトップス
displayName	Clam Bra
rank	16
price	13800
type	shell
halfState	false
part	chest
exclude	bust
img	bra_clam
sdw_bust	none
sound	tearleather
sex	女
weight	2
defense	3
sexy	80
skill	潜水
detail	Hamaguri clam shell bra. Allows breathing underwater.

name	クラムボトムズ
displayName	Clam Panties
rank	16
price	13200
type	shell
halfState	false
part	waist
exclude	hip
img	panties_clam
sdw_hip	none
sound	tearleather
sex	女
weight	2
defense	3
sexy	100
skill	潜水
detail	Hamaguri clam shell panties. Allows breathing underwater.

name	貝のネックレス
displayName	Shell Necklace
rank	18
price	19500
type	necklace
halfState	false
part	chest
exclude	bust
img	necklace_shell
sdw_bust	none
weight	1
defense	1
sexy	80
skill	潜水
detail	Cone shell necklace. Has spines, so handle with care. Allows breathing underwater.

name	マーマンズシェル
displayName	Merman Shell
rank	17
price	16000
type	shell
halfState	false
part	waist
img	pants_shell
exclude	hip
sdw_hip	none
nakedByErect	true
sex	男
weight	8
defense	5
skill	潜水
detail	Precious men's shell equipment which is completely hollow inside. Allows breathing underwater.

name	シャークパンツ
displayName	Shark Trunks
rank	24
price	45000
type	panties
halfState	false
part	waist
img	pants_swim
exclude	hip
sdw_hip	none
sound	tear
nakedByErect	true
sex	男
weight	3
defense	4
speed	2
skill	潜水
detail	Men's swimming trunks. Allows breathing underwater.

name	布のスカート
displayName	Cloth Skirt
rank	3
price	500
type	skirt
part	waist
img	skirt_cloth
sdw_hip	skirt
sdw_hip_b	skirt_sb
sdw_leg	skirt
sdw_leg_b	skirt_sb
sound	tear
sex	女
job	戦魔僧盗鍛狩吟海錬召司ドバソ曲君
weight	5
defense	2
detail	A cloth skirt. Any woman can wear it, but doesn't help with defense.

name	革のスカート
displayName	Leather Skirt
rank	10
price	2650
type	skirt
part	waist
img	skirt_brown
sdw_hip	skirt
sdw_hip_b	skirt_sb
sdw_leg	skirt
sdw_leg_b	skirt_sb
sound	tear
sex	女
job	戦魔僧盗鍛狩吟海錬召司ドバソ曲君
weight	10
defense	11
detail	Leather skirt. More protective than a normal skirt.

name	魔女のスカート
displayName	Witch's Skirt
rank	15
price	8500
type	skirt
part	waist
img	skirt_black
sdw_hip	skirt
sdw_hip_b	skirt_sb
sdw_leg	skirt
sdw_leg_b	skirt_sb
sound	tear
sex	女
job	魔錬召ソ
weight	5
defense	9
intellect	6
skill	無効化
detail	A black skirt worn by witches that is imbued with magical power.

name	ミニスカート
displayName	Miniskirt
rank	7
price	1800
type	skirt
part	waist
img	skirt_mini
halfState	false
sdw_hip	mini
sdw_hip_b	mini_sb
sdw_leg	mini
sdw_leg_b	mini_sb
sound	tear
sex	女
weight	2
defense	1
speed	3
times	1
detail	A short skirt that is light and easy to move in.

name	聖なるミニ
displayName	Holy Miniskirt
rank	20
price	27500
type	skirt
part	waist
img	skirt_holy
halfState	false
sdw_hip	mini
sdw_hip_b	mini_sb
sdw_leg	mini
sdw_leg_b	mini_sb
sound	tear
sex	女
job	戦魔盗鍛狩吟海錬召ドバソ曲君
weight	2
defense	5
speed	3
times	1
attrib	聖
resist	邪
skill	無効化
detail	A miniskirt with holy power. Even non-priests can benefit from it.

name	奴隷の前掛け
displayName	Slave Wrap
rank	35
price	29500
type	pants
halfState	false
part	waist
img	pants_loincloth
exclude	hip
sound	tearleather
nakedByErect	true
weight	7
defense	12
sexy	100
skill	無効化
cursed	true
detail	A garment that only covers the crotch, worn by slaves for sale. Cursed.

name	布のズボン
displayName	Cloth Pants
rank	3
price	600
type	pants
part	waist
img	pants_blue
sdw_hip	none
sdw_hip_b	pants_sb
sdw_leg	pants
equipIndex	250
sound	tear
sex	男
weight	5
defense	3
detail	Cloth men's pants. Can be worn regardless of job.

name	革のズボン
displayName	Leather Pants
rank	10
price	2500
type	pants
part	waist
img	pants_red
sdw_hip	none
sdw_hip_b	pants_sb
sdw_leg	redpants
equipIndex	250
sound	tear
sex	男
weight	10
defense	10
detail	Leather pants that are more durable than cloth ones.

name	主人公の内ズボン
displayName	Protagonist Pants
type	pants
part	waist
img	pants_theo
sdw_hip	none
sdw_hip_b	none
weight	1
event	true
detail	∗For events

name	トランクス
displayName	Trunks
rank	3
price	500
type	shorts
halfState	false
part	hip
img	shorts_trunks
sound	tear
sex	男
weight	2
defense	1
detail	Men's underwear. Almost no function as protective gear.

name	冒険者のブラ
displayName	Adventurers' Bra
rank	3
price	550
type	bra
halfState	false
part	bust
img	bra_sport
sound	tear
sex	女
weight	8
defense	3
strong	100
detail	Adventurer's bra. Stretchable, yet strong and absolutely unbreakable.

name	冒険者のパンツ
displayName	Adventurers' Underwear
rank	3
price	600
type	shorts
halfState	false
part	hip
img	shorts_spats
sound	tear
weight	7
defense	3
strong	100
detail	Adventurer's underwear. Sturdy, tear-resistant, and easy to move around in.

name	白いブラ
displayName	White Bra
rank	4
price	1000
type	bra
halfState	false
part	bust
img	bra_white
sound	tear
sex	女
weight	2
defense	1
sexy	50
detail	White bra. Common as underwear.

name	白いパンツ
displayName	White Panties
rank	4
price	950
type	panties
halfState	false
part	hip
img	panties_white
sound	tear
sex	女
weight	2
defense	1
sexy	60
softCrotch	true
detail	White panties. Common as underwear.

name	ピンクのブラ
displayName	Pink Bra
rank	4
price	1000
type	bra
halfState	false
part	bust
img	bra_pink
sound	tear
sex	女
weight	2
defense	1
sexy	50
resist	毒
detail	Pink bra popular with girls who like pretty things.

name	ピンクのパンツ
displayName	Pink Panties
rank	4
price	950
type	panties
halfState	false
part	hip
img	panties_pink
sound	tear
sex	女
weight	2
defense	1
sexy	60
resist	毒
softCrotch	true
detail	Pink panties popular with girls who like cute things.

name	縞のブラ
displayName	Striped Bra
rank	5
price	1200
type	bra
halfState	false
part	bust
img	bra_stripe
sound	tear
sex	女
weight	2
defense	1
power	2
sexy	50
resist	眠り
detail	Striped bra. Feels good to wear.

name	縞のパンツ
displayName	Striped Panties
rank	5
price	1150
type	panties
halfState	false
part	hip
img	panties_stripe
sound	tear
sex	女
weight	2
defense	1
speed	2
sexy	60
softCrotch	true
resist	眠り
detail	Striped panties. Feels good to wear.

name	粗末なブラ
displayName	Shabby Bra
rank	11
price	450
type	bra
halfState	false
part	bust
img	bra_poor
sound	tear
sex	女
weight	2
defense	2
sexy	60
detail	A bra of crude cloth and string, used by goblins and orcs.

name	粗末なパンツ
displayName	Shabby Panties
rank	11
price	420
type	panties
halfState	false
part	hip
img	panties_poor
sound	tear
sex	女
weight	2
defense	2
sexy	80
softCrotch	true
detail	Panties of crude cloth, used by goblins and orcs. Doesn't cover most of the buttocks.

name	赤いブラ
displayName	Red Bra
rank	14
price	5500
type	bra
halfState	false
part	bust
img	bra_red
sound	tear
sex	女
weight	2
defense	1
sexy	60
block	眠り,魅了
detail	Sexy red adult bra. Also prevents sleep and charm.

name	赤いパンツ
displayName	Red Panties
rank	14
price	5800
type	panties
halfState	false
part	hip
img	panties_red
sound	tear
sex	女
weight	1
defense	1
sexy	80
softCrotch	true
block	眠り,魅了
detail	Sexy red adult panties. Also prevents sleep and charm.

name	ひものブラ
displayName	String Bra
rank	21
price	30500
type	bra
halfState	false
part	bust
img	bra_thong
sound	tear
sex	女
weight	1
defense	1
speed	5
sexy	70
block	ドレイン
detail	String bra designed to be worn under armor. Very easy to move in.

name	ひものパンツ
displayName	String Panties
rank	21
price	30200
type	panties
halfState	false
part	hip
img	panties_thong
sound	tear
sex	女
weight	1
defense	1
speed	5
sexy	90
softCrotch	true
block	ドレイン
detail	String thong designed to be worn under armor. Very easy to move in.

name	黒いブラ
displayName	Black Bra
rank	26
price	53000
type	bra
halfState	false
part	bust
img	bra_black
sound	tear
sex	女
weight	2
defense	1
sexy	60
block	混乱,恐怖
skill	無効化
detail	Seductive back adult bra that helps prevent confusion and fear.

name	黒いパンツ
displayName	Black Panties
rank	26
price	52800
type	panties
halfState	false
part	hip
img	panties_black
sound	tear
sex	女
weight	1
defense	1
sexy	80
softCrotch	true
block	混乱,恐怖
skill	無効化
detail	Seductive black adult panties that helps prevent confusion and fear.

name	魔法のニップレス
displayName	Magic Nipple Stickers
rank	33
price	3500
type	card
halfState	false
part	bust
img	bra_seal
sound	tear
sex	女
weight	1
sexy	80
block	眠り,魅了
detail	Small magic stickers that hide only the nipples. Automatically stick.

name	魔法の前貼り
displayName	Magic Crotch Sticker
rank	35
price	4000
type	card
halfState	false
part	hip
img	panties_seal
sound	tear
sex	女
weight	1
sexy	100
softCrotch	true
block	眠り,魅了
detail	Magical sticker that can be used instead of underwear to cover private parts.

name	鋼鉄の貞操帯
displayName	Steel Chastity Belt
rank	42
price	320000
type	pantsarmor
halfState	false
part	hip
img	pantsarmor_chastity
sex	女
weight	6
defense	10
sexy	80
block	魅了
cursed	true
detail	Cursed metal underwear to prevent a woman's infidelity.

name	鋼鉄の貞操帯（ブルーの所持品）
displayName	Steel Chastity Belt (Blue's)
price	320000
type	pantsarmor
halfState	false
part	hip
img	pantsarmor_chastity
sex	女
weight	6
defense	10
sexy	80
block	魅了
event	true
neverRemove	It's locked, so I can't remove it!
detail	Cursed metal underwear to prevent a woman's infidelity.

name	サンダル
displayName	Sandals
rank	2
price	200
type	sandal
halfState	false
part	leg
img	sandal_rome
equipIndex	225
sound	tearleather
weight	5
job	戦魔僧盗鍛狩吟海錬召司ドバソモ曲君
defense	1
detail	Simple footwear. Not much better than bare feet.

name	聖なるサンダル
displayName	Holy Sandals
rank	19
price	25400
type	sandal
halfState	false
part	leg
img	sandal_white
equipIndex	225
sound	tearleather
job	僧司君
weight	6
defense	5
piety	12
attrib	聖
resist	邪
detail	Sandals worn only by high priests.

name	革のブーツ
displayName	Leather Boots
rank	5
price	1280
type	boots
halfState	false
part	leg
img	boots_leather
sound	tearleather
job	戦魔僧盗鍛狩吟海錬召司ドバソモ曲君ア
weight	10
defense	3
detail	Leather boots. Provides some pretection.

name	レンジャーブーツ
displayName	Ranger Boots
rank	12
price	3750
type	boots
halfState	false
part	leg
img	boots_green
sound	tearleather
job	戦盗鍛狩吟海ドバ曲君ア
weight	12
defense	5
speed	2
detail	Ranger's favorite boots. Very easy to walk in.

name	隠密のブーツ
displayName	Covert Boots
rank	17
price	16400
type	boots
halfState	false
part	leg
img	boots_dark
sound	tearleather
job	盗狩吟海ア
weight	5
defense	8
speed	5
thief	10
detail	Boots made for spies. Very light and durable.

name	鉄のブーツ
displayName	Steel Boots
rank	8
price	2000
type	boots
halfState	false
part	leg
img	boots_iron
job	戦鍛海バ曲君
weight	20
defense	5
speed	-2
detail	Steel boots. Protects the feet well, but heavy.

name	銀のブーツ
displayName	Silver Boots
rank	20
price	28500
type	boots
halfState	false
part	leg
img	boots_silver
job	戦鍛海バ曲君
weight	21
defense	10
speed	-2
detail	High quality boots made of silver, but weight is a problem.

name	ブラックブーツ
displayName	Black Boots
rank	35
price	198000
type	boots
halfState	false
part	leg
img	boots_black
job	戦鍛海バ曲君
weight	18
defense	19
detail	High-performance boots made of special materials. Light and protective.

name	革の手袋
displayName	Leather Gloves
rank	5
price	1180
type	glove
halfState	false
part	arm
img	glove_leather
sound	tearleather
job	戦魔僧盗鍛狩海錬召司ドバソモ曲君ア
weight	2
defense	1
detail	Gloves made of leather. Better than nothing at all.

name	盗賊の手袋
displayName	Thieves' Gloves
rank	15
price	9980
type	glove
halfState	false
part	arm
img	glove_blue
sound	tearleather
job	盗狩吟海ア
weight	2
defense	6
thief	10
detail	Thieves' favorite gloves. Thief skill is increased.

name	聖なる手袋
displayName	Holy Gloves
rank	18
price	18000
type	glove
halfState	false
part	arm
img	glove_white
sound	tearleather
job	僧司君
weight	2
defense	4
attrib	聖
resist	邪
skill	無効化
detail	Gloves worn by clergy grant a divine blessing.

name	鉄の小手
displayName	Steel Gauntlets
rank	6
price	1350
type	gauntlet
halfState	false
part	arm
img	gauntlet_steel
job	戦鍛海バ曲君
weight	7
defense	4
detail	Steel gloves with a reasonable degree of protection.

name	銀の小手
displayName	Silver Gauntlets
rank	14
price	6900
type	gauntlet
halfState	false
part	arm
img	gauntlet_silver
job	戦鍛海バ曲君
weight	7
defense	7
detail	Shining silver gloves. The best defensive performance.

name	錆びた小手
displayName	Rusted Gauntlets
rank	31
price	2300
type	gauntlet
halfState	false
part	arm
img	gauntlet_rust
job	戦鍛海バ曲君
weight	7
defense	2
power	-5
cursed	true
detail	Totally rusty gloves. Not able to move the joints well.

name	達人の小手
displayName	Masters' Gauntlets
rank	38
price	298000
type	gauntlet
halfState	false
part	arm
img	gauntlet_black
job	戦鍛海バ曲君
weight	7
defense	10
power	2
times	1
detail	The power of masters is transferred through the gloves. Can better handle weapons.

name	鉄の指輪
displayName	Iron Ring
rank	3
price	500
type	ring
part	finger
img	ring_steel
weight	1
detail	Just a ring made of iron. Worth very little.

name	パールリング
displayName	Pearl Ring
rank	27
price	68000
type	ring
part	finger
img	ring_pearl
weight	1
intellect	4
detail	A ring made with a magical pearl. Using it activates clairvoyant magic.

name	ブラックパール
displayName	Black Pearl Ring
rank	37
price	260000
type	ring
part	finger
img	ring_black
weight	1
skill	ブレス抑制
detail	A ring of black pearls with strong magical powers that ward against dragon breath.

name	シルバーリング
displayName	Silver Ring
rank	24
price	39800
type	ring
part	finger
img	ring_silver
weight	1
resist	邪
luck	4
detail	Simple silver wedding ring.

name	ゴールドリング
displayName	Gold Ring
rank	30
price	89000
type	ring
part	finger
img	ring_gold
weight	1
resist	石化
piety	4
special	ＳＰＨＰ回復
detail	Beautiful gold wedding ring.

name	覚醒の指輪
displayName	Ring of Awakening
rank	15
price	7800
type	ring
part	finger
img	ring_green
weight	1
block	眠り,気絶
detail	Ring which preserves consciousness. Protects against sleep and fainting.

name	精神の指輪
displayName	Spirit Ring
rank	17
price	15600
type	ring
part	finger
img	ring_pinkgold
weight	1
block	混乱,魅了,恐怖
detail	A ring that keeps the spirit sane. Protects against confusion, fascination, and fear.

name	清浄の指輪
displayName	Purity Ring
rank	30
price	85000
type	ring
part	finger
img	ring_aqua
weight	1
block	毒,麻痺
detail	Ring to keep the body clean. Protects against poison and paralysis.

name	破邪の指輪
displayName	Shielding Ring
rank	36
price	248000
type	ring
part	finger
img	ring_platinum
weight	1
block	石化,ドレイン
detail	Ring to protect against evil forces. Protects against petrification and draining.

name	魔術師の指輪
displayName	Magician's Ring
rank	28
price	72000
type	ring
part	finger
img	ring_emerald
weight	1
job	魔ソ
intellect	10
special	ＳＰＭＰ回復
skill	遠距離防御
detail	A ring for mages which greatly increases their intelligence and prevents enemies from attacking at long range.

name	火の精霊の指輪
displayName	Fire Spirit Ring
rank	36
price	210000
type	ring
part	finger
img	ring_ruby
weight	1
block	冷,凍結
detail	Ring with fire spirit's blessing.

name	氷の精霊の指輪
displayName	Ice Spirit Ring
rank	45
price	480000
type	ring
part	finger
img	ring_sapphire
weight	1
block	火
skill	耐熱
detail	Ring with ice spirit's blessing.

name	回復の指輪
displayName	Recovery Ring
rank	51
price	1280000
type	ring
part	finger
img	ring_diamond
weight	1
skill	呪・体力回復
detail	HP automatically recovers a little after walking a certain number of steps.

name	沈黙の指輪
displayName	Ring of Silence
rank	35
price	16000
type	ring
part	finger
img	ring_topaz
weight	1
cursed	true
special	ＳＰ魔法忘却
skill	呪・沈黙
detail	Ring to trap magicians. All magic except alchemy is sealed.

name	死の指輪
displayName	Ring of Death
rank	60
price	44000
type	ring
part	finger
img	ring_skull
weight	1
cursed	true
special	ＳＰ死亡
skill	呪・体力減少
detail	A ring imbued with the curse of the Grim Reaper. HP decreases little by little.

name	堕天使の指輪
displayName	Fallen Angel Ring
rank	70
price	660000
type	ring
part	finger
img	ring_violet
weight	1
cursed	true
sexy	100
skill	呪・停滞,呪・興奮度急上昇
detail	A ring created by a fallen angel who became a demon. It corrupts the person who wears it.

name	さびついた指輪
displayName	Rusty Ring
rank	30
price	100
type	ring
part	finger
img	ring_rust
